[2286.84,22179.3]
[3857.55,11882.2]
[3839.66,12249.6]
[3860.51,12274.7]
[3860.77,12409]
[3843.98,12427.1]
[3870,12525.6]
[3861.78,12557.1]
[3867.79,12588.2]
[3848.35,12580.4]
[3855.75,12636.7]
[3844.63,12730.6]
[3870.61,12778.1]
[3844.25,12775.7]
[3847.69,12796.9]
[3847.26,13268.4]
[3857.27,13260.9]
[3864.88,13530]
[3864.53,13550.3]
[3859.88,13564.7]
[3860.29,13593.1]
[3867.42,13645]
[3848.8,13641.6]
[3840.16,13623.2]
[3855.62,13623.2]
[3861.25,13679.7]
[3850.23,13686.5]
[3841.74,13693.4]
[3867.31,13768.9]
[3846.82,13749.7]
[3842.02,13781.6]
[3859.05,13797]
[3865.48,13803.5]
[3851.55,13823.5]
[3848.17,13846.1]
[3843.28,13852.4]
[3859.81,13865.7]
[3869.56,14046.4]
[3846.18,14051]
[3839.83,14044.9]
[3859.2,14528.8]
[3855.6,14607]
[3848.37,14598.8]
[3861.23,17424.9]
[3855.22,17416.3]
[3843.77,17421.9]
[3842.19,17621.2]
[3863.63,17632.8]
[3855.98,17667.1]
[3854.18,17741.8]
[3867.77,17835.8]
[3841.83,17822.3]
[3899.08,10289.8]
[3885.18,10588]
[3899.66,10671]
[3879.52,10762.7]
[3879.2,10770.5]
[3881.88,11157.4]
[3880.15,11157.8]
[3879.49,11161.9]
[3878.22,11194.2]
[3885.44,11201.5]
[3876.42,11203.4]
[3884.95,11406.4]
[3880.19,11507.8]
[3868.46,11506.6]
[3895.99,11544.5]
[3881.54,11570.3]
[3873.08,11706.7]
[3877.73,11721.3]
[3871.09,11732.4]
[3884.06,11733.7]
[3895.93,12144.6]
[3898.33,12295.6]
[3885.62,12312.8]
[3892.91,12618.9]
[3869.16,12615.4]
[3874.1,12636]
[3874.98,12750.6]
[3879.02,12777.8]
[3874.78,12756]
[3875.92,12895.2]
[3872.47,12971.2]
[3874.59,13391.7]
[3892.18,13404.7]
[3882.38,13399]
[3894.79,13454.1]
[3899.22,13553.8]
[3875.94,13536.8]
[3881.67,13543]
[3892.85,13562.4]
[3884.16,13576.9]
[3870.72,13600.1]
[3873.78,13639]
[3879.36,13633.4]
[3883.27,13628.1]
[3879.53,13667.1]
[3872.06,13726.3]
[3895.09,13712.5]
[3879.42,13752.8]
[3898.96,13775.5]
[3873.18,13821.6]
[3878.71,13816]
[3883.59,13838.7]
[3885.24,13870.1]
[3896.33,13876]
[3885.85,13916.9]
[3872.82,14027.4]
[3884.78,14519.7]
[3890.91,14528.4]
[3893.85,14548.2]
[3882.64,14531.5]
[3881.96,17254]
[3899.1,17332.4]
[3892.6,17332.6]
[3896.91,17341]
[3871.73,17520.5]
[3878.05,17514.6]
[3889.67,17538.1]
[3871.18,17732.9]
[3888.76,17820.2]
[3878,20010.1]
[3882.21,20027]
[3881.05,20216.2]
[3909.21,10951.4]
[3900.65,11167.7]
[3917.8,11466.9]
[3921.16,11590]
[3906.97,11699.4]
[3926.16,11822.9]
[3912.79,12743.7]
[3926.34,12770]
[3929.49,12755.6]
[3919.94,12809.5]
[3924.62,12905.8]
[3922.61,12929.2]
[3921.34,12942.4]
[3917.98,13131.6]
[3924.07,13581.5]
[3929.92,13605.2]
[3904.27,13657.2]
[3905.45,13687.8]
[3900.8,13734.5]
[3900.46,13715.6]
[3909.22,13767.6]
[3919.59,13792]
[3925.71,13781.9]
[3926.26,13813.8]
[3912.83,13824.5]
[3919.42,13853.3]
[3907.29,13881.5]
[3913.81,13864.3]
[3914.78,13908.1]
[3922.44,13907.6]
[3914.25,17255.3]
[3927.53,17359]
[3927.49,17393.9]
[3905.44,17443.6]
[3917.42,17466.7]
[3911.89,17476.6]
[3929.37,17573.5]
[3911.23,20146.3]
[3957.9,10513.6]
[3933.12,11461.9]
[3931.82,11470.8]
[3940.42,11514.4]
[3932.86,11571]
[3935.62,11562]
[3936.38,11584.5]
[3947.86,11637.3]
[3959.91,11616.8]
[3934.78,11647.1]
[3941.5,11642.4]
[3938.73,12428.6]
[3947.77,12430.4]
[3945.59,12596.6]
[3948.4,12802.9]
[3929.87,12795.9]
[3953.84,12929.2]
[3940.78,13284.9]
[3956.08,13303.7]
[3932.74,13526]
[3940.22,13532.6]
[3947.94,13556.2]
[3934.71,13538.7]
[3939.29,13641.8]
[3930.83,13644.3]
[3946.97,13641.4]
[3945.61,13680.8]
[3949.19,13706.6]
[3958.25,13726.5]
[3937.83,13716.9]
[3958.43,13718.4]
[3952.21,13745]
[3947.38,13750.4]
[3952.16,13797.1]
[3947.12,13789.1]
[3940.9,13783.8]
[3942.09,13826.3]
[3931.59,13806.8]
[3933.3,13835.2]
[3939.41,14111.3]
[3954.1,15335.6]
[3951.16,17305.9]
[3936.68,17435.1]
[3944.5,17858]
[3956.52,18629.9]
[3980.74,10201.9]
[3964.66,10302.4]
[3980.45,11491.6]
[3990.33,11650.9]
[3976.31,11661.1]
[3964.85,11685.8]
[3980.8,11816.1]
[3963.93,12427.7]
[3970.73,12444.5]
[3967.38,12721.7]
[3983.21,12904.4]
[3974.19,13018.3]
[3966.49,13035.6]
[3963.48,13053]
[3960.41,13161.3]
[3984.45,13179.2]
[3961.2,13347.1]
[3960.49,13362.6]
[3972.56,13647.6]
[3964.04,13647.3]
[3976.06,13682.3]
[3976.09,13699]
[3975.03,13733.2]
[3977.22,13750.8]
[3981.88,13755.3]
[3979.74,13781.8]
[3985.64,13787.3]
[3972.29,13813.8]
[3972.53,13884.9]
[3965.15,13887.3]
[3967.58,13925.3]
[3960.42,13954.9]
[3974.93,14632.8]
[3972.1,15072.6]
[3973.62,15363.4]
[3988.32,17218.3]
[3980.52,17222.8]
[3968.68,17268.4]
[3967.75,17348]
[3973.3,17361.8]
[3987.86,17547.1]
[3977.02,17647]
[3974.06,20616.4]
[3980.8,21472.4]
[3979.74,21482.3]
[4006.57,11350.2]
[3997.53,11399.2]
[3990.73,11507.9]
[4007.37,11642.8]
[4004.09,11679.3]
[3997.37,11696.1]
[4010.41,12498.9]
[4018.72,12534.4]
[4012.36,12717.5]
[4010.23,12777.6]
[3995.7,13074.3]
[4012.81,13125.1]
[3990.54,13229]
[4018.98,13234.1]
[4014.34,13257.4]
[4005.59,13301.8]
[4016.1,13329.5]
[3993.07,13437.9]
[3999.18,13442.6]
[4018.08,13538.8]
[4017.82,13589.1]
[4003.6,13607.4]
[4005.9,13664.6]
[3989.93,13661.1]
[4017.85,13695.6]
[3994.65,13696.5]
[4002.54,13732.2]
[3998.2,13743.9]
[4001.9,13779.3]
[4012.24,13812.3]
[4016.59,14072.5]
[4008.28,14094.5]
[3996.49,14086.7]
[4002.8,15387]
[3996.76,15411.5]
[3989.87,15444.4]
[4008.04,15518.8]
[4005.22,15540.7]
[3996.05,17122.7]
[3995.72,17179.4]
[4013.94,17196.2]
[3993.08,17200.3]
[4010.33,17627.9]
[4000.42,17667.6]
[4005.83,19234.7]
[4025.82,11336.5]
[4022.93,11425.9]
[4030.58,11425.6]
[4029.13,11514.9]
[4038.25,11610]
[4042.64,11618.7]
[4031.44,11628.7]
[4035.74,11702.1]
[4036.6,11728.7]
[4020.69,11723.1]
[4034.27,11823]
[4029.22,12381.3]
[4045.03,12384.9]
[4022.05,12591.8]
[4047.15,12620.2]
[4021.81,12711.5]
[4046.28,12814.1]
[4047.74,13078.5]
[4027.72,13148.6]
[4046.46,13194.3]
[4038.49,13175.6]
[4021.86,13257.3]
[4038.4,13253.2]
[4023.48,13387.3]
[4025.72,13531.3]
[4032.58,13604.2]
[4036.89,13711.4]
[4037.06,13739.4]
[4031.8,13745.8]
[4026.77,13759.2]
[4044.75,13831]
[4034,13956]
[4039.13,15168.1]
[4028.87,15451.8]
[4028.48,15561.5]
[4027.31,17143.1]
[4021.76,17297.9]
[4029.06,17293]
[4031.71,17655.8]
[4054.91,11481.6]
[4055.3,11546.6]
[4058.83,11528.3]
[4062.39,11634.5]
[4052.56,11691.1]
[4072.7,11678.6]
[4075.74,11716.4]
[4059.66,11702.5]
[4057.71,11748.7]
[4064.18,11777.4]
[4057.65,11772.4]
[4080.65,11802]
[4072.04,11825.6]
[4067.22,11927.6]
[4053.09,12099.4]
[4079.04,12367.2]
[4069.46,12519.8]
[4060.6,12563.8]
[4054.5,12625]
[4051.12,12699.8]
[4076.6,12964.6]
[4053.89,13073.8]
[4063.88,13225.7]
[4074.62,13295]
[4069.01,13359.2]
[4061.77,13351.4]
[4067.11,13533.2]
[4058.45,13638.1]
[4056.59,13678.3]
[4077.1,13662.6]
[4073.08,13698.9]
[4059.4,13687.6]
[4064.74,13684]
[4056.02,13779.3]
[4055.89,13840.1]
[4055.37,13905.5]
[4064.22,13965.7]
[4072.22,13972.3]
[4072.47,15099.6]
[4074.32,17282.7]
[4106.67,10278.7]
[4089.04,11704.4]
[4095.77,11720.7]
[4089.72,11753.4]
[4091.15,11781.9]
[4107.39,11798.8]
[4084,12283.5]
[4090.63,12355.1]
[4088.08,12382.3]
[4086.85,12470.3]
[4095.91,12793.2]
[4090.82,13001.3]
[4102.88,13026.1]
[4082.34,13207.8]
[4102.76,13266.7]
[4093.35,13320.4]
[4107.87,13365.6]
[4097.38,13442.7]
[4098.86,13673.7]
[4106.2,13671]
[4089.25,13856.4]
[4081.38,13963.3]
[4107.73,14019.8]
[4083.62,14124.2]
[4099.34,16996.7]
[4081.73,17239.4]
[4088.54,17269.9]
[4100.54,17256.1]
[4139.09,11529.6]
[4128.48,11653.4]
[4121.43,11674.3]
[4115.51,11726.6]
[4125.33,11727.9]
[4137.62,11752.7]
[4120.75,11768.9]
[4123.62,11779.7]
[4115.37,11775.2]
[4134.85,11790]
[4120.3,11808.8]
[4127.81,12422.9]
[4137.85,12425.9]
[4128.01,13253.7]
[4139.26,13333.5]
[4124.16,13412.7]
[4129.32,13482.6]
[4125.24,13580.1]
[4112.89,13608.4]
[4138.67,13692.6]
[4110.08,13936.3]
[4123.51,14019.4]
[4119.78,14923]
[4126.71,16932.2]
[4123.53,16975.4]
[4114.45,16983.2]
[4134.11,17232.1]
[4124.83,17240.5]
[4127.67,21678.6]
[4163.78,10289.8]
[4167.97,11706.2]
[4161.67,11722.5]
[4164.61,11743.7]
[4170.15,11758.8]
[4145.9,11778.5]
[4140.83,11785.8]
[4148.11,12141.4]
[4142.75,12324.6]
[4158.05,12347.6]
[4141.65,12362.4]
[4144.6,12807.7]
[4166.73,13227.9]
[4159.59,13355.1]
[4169.22,13433.4]
[4149.98,13655.8]
[4161.62,13797.6]
[4158.8,14043.4]
[4163.87,14150.6]
[4162.86,14291]
[4168.14,14844.5]
[4162.8,15269.4]
[4167.7,15660.3]
[4143.9,16921.6]
[4146.57,17007.1]
[4160.04,17389.9]
[4160.55,17373.3]
[4168.27,20080.5]
[4151.8,20135.8]
[4144.82,20283.7]
[4174.61,11278.2]
[4186.14,11545.7]
[4178.96,11659.8]
[4197.25,11677.5]
[4182.74,11691.2]
[4189.95,11682.8]
[4176.86,11695.7]
[4199.95,11707.7]
[4191.39,11732.6]
[4172.51,11742]
[4196.35,11780.5]
[4187.82,11781.5]
[4187.67,11761.3]
[4187.66,11816.6]
[4190.01,11846.2]
[4194.94,12471.3]
[4190.31,12823.5]
[4178.86,12849]
[4189.54,12996]
[4197.53,13264.4]
[4182.9,13407.6]
[4195.79,13399]
[4176.23,13552.9]
[4179.37,13543.6]
[4198.77,13703.6]
[4198.97,13764.7]
[4201.06,13758.3]
[4172.67,13822.9]
[4181.18,13827.6]
[4200.6,13848.8]
[4187.03,14004.7]
[4175.47,14072.6]
[4178.9,14077.8]
[4178.02,14298]
[4183.82,14942.4]
[4178.23,14944.4]
[4188.01,14949.4]
[4184.34,15024.9]
[4179.24,15539.2]
[4174.51,15554.3]
[4182.78,15654.9]
[4196.2,16897.9]
[4199.07,16892.1]
[4191.69,17015.3]
[4175.85,17836.9]
[4191.03,20080.6]
[4189.45,20098.5]
[4189.09,20271.1]
[4202.8,11267.1]
[4212.94,11491.6]
[4218.1,11535.9]
[4229.86,11663.6]
[4204.43,11664.4]
[4217.07,11696.6]
[4215.68,11675.3]
[4201.67,11732.8]
[4201.35,11754.1]
[4225.47,11749.2]
[4223.46,11758.7]
[4230.02,11757.8]
[4224.56,11731.4]
[4204.81,11779.2]
[4228.04,11769.1]
[4218.08,11808.1]
[4205.54,11809.6]
[4226.06,11873.2]
[4217.62,11858.5]
[4220.95,11880.4]
[4201.44,12105.5]
[4216.63,12161.1]
[4211.45,12182.3]
[4211.29,12317.8]
[4220.18,12429.1]
[4215.05,12438.5]
[4204.5,13363.2]
[4204.1,13380.3]
[4217.91,13427.1]
[4220.94,13447.5]
[4229.23,13454.5]
[4227.6,13518.7]
[4222.06,13581.7]
[4225.77,13588.2]
[4213.18,13828]
[4221.21,13868]
[4228.65,13982.2]
[4201.55,13995.2]
[4205.03,14058.2]
[4211.42,14891.3]
[4225.59,15087.2]
[4211.38,15521.9]
[4203.61,15736.3]
[4209.3,15742.6]
[4207.03,16938.1]
[4215.05,16921.8]
[4228.35,17000.2]
[4210.38,17039.2]
[4202.81,17026.1]
[4205.61,20147.8]
[4231.48,10336.8]
[4252.62,11609.9]
[4248.96,11671.6]
[4242.32,11690.9]
[4231.04,11717]
[4236.51,11756.8]
[4236.54,11785.4]
[4251.06,11795.8]
[4241.96,11818.2]
[4234.82,11812.5]
[4252.61,11823.7]
[4235.14,11854.4]
[4246.89,11861.7]
[4242.92,12117.1]
[4247.22,12135.5]
[4231.43,12168.5]
[4259.96,12186.2]
[4259.22,12252.4]
[4234.87,12374.7]
[4229.62,12368.5]
[4238.79,12455.3]
[4231.94,12458.9]
[4247.7,13396.9]
[4248.57,13522.5]
[4240.72,13704.7]
[4234.6,13714.8]
[4252.08,13723.5]
[4243.15,13891.8]
[4259.66,14000.3]
[4244.74,14042.4]
[4238.5,14048.3]
[4239.1,15011.8]
[4246.6,15834.7]
[4247.63,15881.8]
[4251.67,15900.4]
[4258.29,15907.1]
[4244.54,15904.9]
[4251.34,16081.2]
[4256.59,16218.4]
[4248.05,16716.6]
[4256.94,16814.3]
[4241.89,16843.9]
[4229.78,16856.2]
[4279.17,11394.2]
[4268.04,11448.1]
[4275.12,11488]
[4265.79,11547.4]
[4266.21,11537.6]
[4260.99,11528.2]
[4263.64,11590.3]
[4269.59,11642.8]
[4262.08,11805.1]
[4267.65,11793.8]
[4267.6,11834.6]
[4276.63,11840.7]
[4278.84,11979.3]
[4270.17,12006.1]
[4285,12015.3]
[4275.51,12069.9]
[4267.83,12066.1]
[4275.76,12143.7]
[4285.83,12203.5]
[4283.02,12194.2]
[4277.03,12298.7]
[4283.92,13602]
[4276.71,13889.3]
[4272.47,13943.4]
[4264.97,13992.7]
[4278.24,14128.8]
[4287.67,14593.9]
[4262.29,15068.2]
[4263.47,15915.9]
[4277.75,15932.8]
[4278.64,16305.1]
[4269.91,16319.9]
[4266.17,16341.2]
[4291.38,16357.7]
[4267.41,16365]
[4275.92,16431.7]
[4281.4,16723.8]
[4282.18,16745.1]
[4270.21,16767.8]
[4276.1,16760.6]
[4266.79,16792.2]
[4286.42,20696.4]
[4264.97,20680.9]
[4303.11,11392]
[4301.98,11825.7]
[4293.77,12030.7]
[4297.74,12002.1]
[4312.87,12080.1]
[4314.03,12098.3]
[4289.56,12210.4]
[4295.08,12246.5]
[4300.05,12276.5]
[4320.09,12306.8]
[4302.36,13890.6]
[4296.19,13860.6]
[4299.56,13885.3]
[4316.41,13986.2]
[4297.42,15032.3]
[4316,16305.6]
[4315.83,16374.4]
[4308.22,16478.4]
[4316.2,16695.3]
[4329.9,11936]
[4330.77,11957.2]
[4349.34,12114.7]
[4328.37,12131.3]
[4334.64,13177]
[4326.28,13821.9]
[4333.58,13817.3]
[4343.56,13892.1]
[4325.89,15856.3]
[4339.35,16071.2]
[4321.85,16313]
[4339.41,16321.7]
[4335.47,16343.3]
[4333.88,16461.4]
[4333.65,16477.9]
[4321.45,16521.5]
[4341.36,16559.5]
[4326.54,16537.4]
[4361.17,11957.1]
[4360.69,11946.7]
[4377.34,11971.7]
[4356,12137.6]
[4379.09,12214.9]
[4350.4,12232.5]
[4364.37,12319.7]
[4377.52,13050]
[4349.87,13201.2]
[4364.27,13592.6]
[4369.21,13600.8]
[4368.93,13673.6]
[4373.3,13765.7]
[4361.9,13869.1]
[4350.46,13888.4]
[4366.33,13924]
[4349.6,14005.2]
[4366.56,14182.5]
[4371.11,14190.3]
[4351.32,14214]
[4366.19,14309.3]
[4374.59,14466.8]
[4353.58,14542.8]
[4351.17,14787.6]
[4373.83,14992]
[4352.96,15801.2]
[4358.38,15807.7]
[4358.26,15864.1]
[4356.55,16461.2]
[4377.51,16615.2]
[4378.22,16595]
[4367.43,16615.8]
[4389.09,12156.6]
[4387.13,12356.4]
[4387.67,13228.8]
[4400.44,13644.7]
[4400.64,13669.2]
[4398.04,13679.3]
[4406.77,13855]
[4392.49,13863.3]
[4382.21,13953.2]
[4393.92,13958.3]
[4385.27,14011.3]
[4409.1,14008]
[4411.43,14063.4]
[4404.2,14100]
[4379.73,14162]
[4391.89,14233.4]
[4396.64,14916.7]
[4393.32,14938]
[4399.65,15864.9]
[4386.94,16090.5]
[4403,16272.7]
[4407.92,16284.4]
[4398.82,16338.2]
[4382.91,16467.2]
[4404.74,16514]
[4402.44,16607]
[4402.19,16782.7]
[4397.91,17543.5]
[4383.34,18648.7]
[4430.34,12413.7]
[4425.96,12400.2]
[4438.29,12571.8]
[4413.33,13190.4]
[4432.81,13610.4]
[4435.74,13600.2]
[4433.64,13650.2]
[4430.55,13792.6]
[4413.55,13852.5]
[4420.19,13888.2]
[4426.97,14177.7]
[4436.55,15795.9]
[4416.1,16043]
[4422.96,16108.4]
[4428.27,16081.2]
[4427.81,16320]
[4427.24,16389.4]
[4412.98,16599.2]
[4436.46,20641.6]
[4440.01,20925.8]
[4458.01,12433.8]
[4452.37,12425.5]
[4443.03,13753.4]
[4460.08,13881.8]
[4455.05,13959.5]
[4440.42,14047.7]
[4464.29,14051.5]
[4459.46,14058.4]
[4458.26,14078.6]
[4466.94,14125.9]
[4460.46,14161.2]
[4455.62,14166.2]
[4464.8,14195.4]
[4456.86,14867.8]
[4464.63,14865.5]
[4440.98,14883.1]
[4448.2,15863.5]
[4450.75,15954.6]
[4480.25,10333.8]
[4480.52,11677.1]
[4478.15,13787.4]
[4478.39,13980.9]
[4477.31,13991.6]
[4478.18,13999.4]
[4475.19,14067.8]
[4479.25,14062.7]
[4483.89,14102.1]
[4491.93,14144.3]
[4491.05,14180.8]
[4485.86,14869.2]
[4496.35,16475.7]
[4490.51,21362.9]
[4489.36,21372.6]
[4500.7,10204.5]
[4521.11,13887]
[4500.84,13900.5]
[4506.78,13936.4]
[4527.57,13995.4]
[4524,14114.5]
[4515.79,14116.9]
[4500.22,14869.4]
[4503.07,14857.6]
[4523.19,21325.9]
[4527.15,21347.8]
[4525.93,21394.4]
[4504.31,21445.3]
[4538.76,10295.1]
[4556.88,11345.3]
[4549.72,12709.4]
[4542.07,12711.9]
[4540.61,13947.9]
[4536.5,14032.9]
[4532.34,14013.5]
[4543.4,14041]
[4541.33,14737.1]
[4536.86,15394.2]
[4537.77,16221.7]
[4552.77,21313.1]
[4536.81,21340.9]
[4530.78,21372.1]
[4544.53,21367.4]
[4549.08,21397.9]
[4544.75,21434.8]
[4540.78,21511.9]
[4543.14,21519.3]
[4561.77,10559.1]
[4560.65,13299.6]
[4585.14,13919.9]
[4561,14067.9]
[4583.5,14234.1]
[4587.73,14843.4]
[4563.66,15380.7]
[4567.11,15415.8]
[4559.25,21341.1]
[4583.24,21354.9]
[4573.53,21374]
[4590.32,21365.6]
[4565.51,21380.9]
[4574.09,21406.2]
[4580.49,21411.7]
[4563.35,21447.7]
[4567.71,21434.6]
[4580.12,21563.1]
[4589.13,10565.9]
[4615.73,10597.1]
[4618.4,13820.2]
[4596.81,13902.1]
[4589.46,13913]
[4611.71,13920]
[4618.13,13924.1]
[4590.86,14076]
[4599.27,14143.7]
[4600.67,14215.7]
[4593.41,14209.9]
[4611.96,14253.4]
[4616.19,15477.5]
[4613.24,15647.2]
[4590.91,15976.2]
[4615.01,15980]
[4619.29,16475]
[4591.36,21330.6]
[4613.34,21345.4]
[4591.93,21355.8]
[4600.21,21381.1]
[4598.5,21395.7]
[4595.61,21448.7]
[4595.3,21459.6]
[4636.57,10340.9]
[4629.71,10343.6]
[4634.14,10386]
[4633.72,10418.8]
[4639.7,10634.5]
[4629.79,13742.4]
[4629.04,13779.9]
[4623.52,13811.9]
[4633.63,13899.3]
[4626.04,13981.4]
[4630.84,14119.1]
[4625.88,14176.4]
[4631.31,14181.4]
[4644.08,14370]
[4644.44,16144.4]
[4628.77,16266.8]
[4629.1,21357.1]
[4629.65,21376.5]
[4630.56,21423.6]
[4623.81,21427.5]
[4628.79,21468.3]
[4661.39,10427.1]
[4657.29,10502.1]
[4671.28,10964.6]
[4680.85,13898.9]
[4670.41,13990.8]
[4651.78,14141.7]
[4669.57,14132.6]
[4666.63,14817.9]
[4675.98,16225.7]
[4678.71,16201.1]
[4676.91,20405.4]
[4678.08,22332.3]
[4702.72,9893.69]
[4705.98,9936.97]
[4706.47,10086.6]
[4708.78,10080.6]
[4709.58,10275.8]
[4701.48,10718]
[4684.59,13906]
[4685.8,14113.3]
[4689.92,14155.4]
[4710.09,14148.2]
[4695.23,14527.1]
[4687.44,14538.5]
[4681.58,16214.2]
[4706.27,16301.6]
[4703.11,16313.4]
[4695.71,21356.3]
[4703.57,21357.5]
[4691.02,21380.5]
[4694.16,21373.6]
[4718.71,9889.26]
[4709.87,9891.56]
[4716.21,9872.53]
[4711.27,10074.5]
[4717.47,10083.9]
[4737.03,10155.7]
[4720.5,10170.5]
[4736.99,10259.8]
[4730.36,10262.6]
[4727.33,10589.7]
[4739.6,10770]
[4728.73,12509.4]
[4732.74,12807.9]
[4737.99,14466.3]
[4726.64,14476.6]
[4720.39,14486.8]
[4715.24,14496.4]
[4721.37,14544.6]
[4734.37,17072.6]
[4716.04,17159.7]
[4728.9,17143.4]
[4737.08,19950.5]
[4718.76,19965.3]
[4714.34,21360.3]
[4740.62,10166.7]
[4757.14,10196.4]
[4765.79,10310.8]
[4758.53,10313.3]
[4759.02,10371.7]
[4747.28,10453.8]
[4741.35,10508.1]
[4741.78,10757.8]
[4753.63,10801.2]
[4769.57,10962.3]
[4747.06,11120.9]
[4753.1,11696.2]
[4749.13,12518.6]
[4761.25,13606.8]
[4748.66,13849.4]
[4744.94,14602.7]
[4748.93,14592.8]
[4754.11,16133.1]
[4764.61,16525.2]
[4742.86,17167.5]
[4765.48,21928.5]
[4771.59,9974.27]
[4789.61,9973.21]
[4776.96,9968.21]
[4794.77,10123]
[4774.88,10186.1]
[4782.6,10415]
[4785.83,10787.9]
[4771.3,10945.9]
[4785.14,11689.7]
[4795.68,13619.8]
[4787.06,13602.6]
[4769.57,13881.2]
[4790.03,13969]
[4789.85,14186.4]
[4784.13,14177.7]
[4778,14172.5]
[4798.68,14345.9]
[4772.62,16118.1]
[4781.53,16133.6]
[4784.63,16118]
[4796.71,16129.6]
[4772.2,16187]
[4794.98,16231]
[4790.6,16204.1]
[4771.97,16398.6]
[4790.05,17139.5]
[4771.94,19379.9]
[4801.38,10119.1]
[4805.72,10321]
[4818.81,10474.2]
[4830.25,11156.5]
[4828.11,11486.5]
[4801.18,11541.5]
[4804.78,14272.6]
[4808.03,14288.3]
[4812.81,14293.9]
[4802.45,14352.6]
[4815.57,14485.7]
[4801.78,14533.4]
[4828.02,14557.3]
[4807.01,16128]
[4805.74,16166.4]
[4814.7,16160.7]
[4804.39,16158.7]
[4818.53,16183]
[4829.41,16197.8]
[4805.97,16222.2]
[4823.96,16281.4]
[4812.92,16557]
[4848.1,10236.4]
[4838.9,10447.8]
[4852.23,10857.7]
[4836.36,11081.3]
[4852.14,11411.5]
[4840.89,11505.3]
[4837.81,11566.5]
[4854.73,12446.5]
[4846.54,12555.2]
[4842.93,14434]
[4831.05,16128.6]
[4852.22,16134.6]
[4847.9,16158.3]
[4837.49,16157.2]
[4846.81,16181.9]
[4839.01,16178.6]
[4838.76,16212.3]
[4852.8,16205.1]
[4854.91,16999]
[4883.87,10741.6]
[4886.43,11182.9]
[4887.38,11424.2]
[4873.32,11520.7]
[4871.24,11563.7]
[4875.78,11557.6]
[4866.16,12378.5]
[4882.02,12435.3]
[4872.63,13800.2]
[4864.04,13780.2]
[4888.7,14417.9]
[4866.46,14441.3]
[4871.55,14851.3]
[4889.14,16098.5]
[4864.74,16098.3]
[4860.61,16131.5]
[4873.48,16113.8]
[4882.64,16132.7]
[4889.21,16118.4]
[4868.09,16167.1]
[4876.84,16160.7]
[4869.97,16191.7]
[4888.2,16174.4]
[4866.16,16217.2]
[4886.67,16258.2]
[4868.23,16272.4]
[4886.26,16266]
[4859.99,16351.4]
[4871.57,16384.1]
[4861.97,19454.8]
[4888.35,21920.7]
[4905.71,10725.6]
[4893.61,10994.7]
[4913.31,11127.1]
[4896.86,11312.7]
[4906.24,11367.2]
[4907.21,11459.2]
[4914.35,11517.9]
[4891.84,12395.7]
[4917.64,12429]
[4905.13,12644.5]
[4892.77,14513.7]
[4922.19,16097.5]
[4904.95,16109.2]
[4890.35,16129.1]
[4911.03,16129.7]
[4915.45,16166.4]
[4894.88,16165]
[4899.89,16158.1]
[4901.43,16173.5]
[4914.6,16183.2]
[4911.7,16210.4]
[4894.22,16199]
[4899.77,16241.9]
[4911.62,16284.9]
[4906.31,16396.7]
[4900.52,16456.5]
[4892.98,17063.1]
[4893.8,19423.2]
[4939.45,11031.4]
[4932.23,11103.9]
[4949.44,11405.1]
[4948.35,11451]
[4933.19,11463.3]
[4922.38,14429.7]
[4940.86,14457.1]
[4936.3,14465.8]
[4939.11,14534.8]
[4921.24,14897.1]
[4923.42,16105.3]
[4924.7,16128.9]
[4942.69,16120.5]
[4925.77,16159.1]
[4948.29,16148.5]
[4934.63,16195.5]
[4947.72,16186.9]
[4922.54,16210.4]
[4947.83,16248.6]
[4935,16296.3]
[4940.46,16495.1]
[4960.83,10539.6]
[4969.76,10548.8]
[4979.7,10594.2]
[4979.08,10798.8]
[4976.32,11045.7]
[4961.17,11262.1]
[4973.75,11364.5]
[4963.65,11385.2]
[4960.04,11394]
[4967.23,11422.2]
[4976.08,11411.8]
[4980.03,11432]
[4952.9,14590.9]
[4966.41,16110.5]
[4973.96,16091.4]
[4958.26,16109.8]
[4973.32,16139.3]
[4949.86,16120.4]
[4952.53,16155.9]
[4959.55,16178.3]
[4952.93,16183.3]
[4972.43,16228]
[4962.27,16226.5]
[4967.23,19508.9]
[4986.36,10652]
[4990.73,10812.8]
[4995.04,11058.8]
[4990.6,11171.1]
[5000.09,11179.5]
[5001.74,11158.9]
[4983.92,11166.5]
[4993.08,11219.8]
[4983.35,11236.4]
[4998.72,11255.1]
[4987.45,11265.8]
[5001.08,11289.4]
[5007.53,11315.4]
[4984.05,11317.3]
[4994.05,11355.2]
[4990.68,11395.7]
[4997,11389.1]
[5010.8,11374.8]
[4988.67,11421.6]
[5007.39,11403.8]
[4984.49,11400.6]
[5002,11409]
[4995.19,14383.3]
[4998,14858.3]
[4987.32,16094.3]
[4981.42,16350.4]
[4991.48,16419.5]
[4979.02,16418.6]
[4985.54,16501.7]
[5038.04,10954.5]
[5020.33,11097.3]
[5033.71,11112.6]
[5026.75,11108.2]
[5027.65,11154.4]
[5022.28,11137.8]
[5034.61,11148]
[5008.92,11145.8]
[5021.1,11161.7]
[5037.25,11183.9]
[5017.26,11170.5]
[5018.69,11213]
[5031.33,11191]
[5037.26,11208.8]
[5023.63,11196.4]
[5018.27,11222.1]
[5025.2,11260.6]
[5023.38,11250.7]
