Type;X;Y
Land_Metal_Shed_F;10676.1;18506.8
Land_Metal_Shed_F;10702.9;8974.81
Land_Metal_Shed_F;10736.2;12182.2
Land_Metal_Shed_F;10786;12392.8
Land_Metal_Shed_F;10820.3;17281.5
Land_Metal_Shed_F;10866.2;13555.3
Land_Metal_Shed_F;10878.6;13413.1
Land_Metal_Shed_F;10910.4;12745
Land_Metal_Shed_F;10922.9;19167.6
Land_Metal_Shed_F;10939.9;14185.3
Land_Metal_Shed_F;10961.9;9162.56
Land_Metal_Shed_F;10978.5;12708
Land_Metal_Shed_F;11001.6;14887.9
Land_Metal_Shed_F;11019.1;14854.3
Land_Metal_Shed_F;11111.7;12199.7
Land_Metal_Shed_F;11143.3;13201.2
Land_Metal_Shed_F;11194.1;11463.1
Land_Metal_Shed_F;11197.9;13594.1
Land_Metal_Shed_F;11337.6;8271.79
Land_Metal_Shed_F;11396.5;14815.1
Land_Metal_Shed_F;11418.6;14101.9
Land_Metal_Shed_F;11428.2;14056.9
Land_Metal_Shed_F;11430.5;14208.4
Land_Metal_Shed_F;11723.3;18297.2
Land_Metal_Shed_F;11756.4;15723.9
Land_Metal_Shed_F;11799.4;13662.8
Land_Metal_Shed_F;11841.2;13815.1
Land_Metal_Shed_F;11862;13739.2
Land_Metal_Shed_F;12151.8;15668.2
Land_Metal_Shed_F;12207.4;14601.6
Land_Metal_Shed_F;12241.6;15563.1
Land_Metal_Shed_F;12298.1;15899.4
Land_Metal_Shed_F;12330.1;15878.2
Land_Metal_Shed_F;12370.8;15479.7
Land_Metal_Shed_F;12423;15511.3
Land_Metal_Shed_F;12465.1;15616.8
Land_Metal_Shed_F;12465.2;15568.5
Land_Metal_Shed_F;12473.2;16529.2
Land_Metal_Shed_F;12485.8;15685.8
Land_Metal_Shed_F;12635;14245.5
Land_Metal_Shed_F;12672.5;16427.6
Land_Metal_Shed_F;12692.8;19312.6
Land_Metal_Shed_F;12867.6;19617
Land_Metal_Shed_F;12994.7;15776.5
Land_Metal_Shed_F;13011.6;14935.7
Land_Metal_Shed_F;13054;15002.6
Land_Metal_Shed_F;13633.4;14953
Land_Metal_Shed_F;13729.2;18102.9
Land_Metal_Shed_F;13731.6;14943.9
Land_Metal_Shed_F;13755.3;18928.5
Land_Metal_Shed_F;13848.5;15899
Land_Metal_Shed_F;13970.9;18852.2
Land_Metal_Shed_F;13987.4;18451.6
Land_Metal_Shed_F;13990.6;20765
Land_Metal_Shed_F;14037.2;17427.1
Land_Metal_Shed_F;14123.5;17587.8
Land_Metal_Shed_F;14154.2;18598.3
Land_Metal_Shed_F;14207.1;18561.4
Land_Metal_Shed_F;14218.2;17099.1
Land_Metal_Shed_F;14220.4;18935
Land_Metal_Shed_F;14255.2;18316.8
Land_Metal_Shed_F;14344.3;18918.2
Land_Metal_Shed_F;14370.5;18877.1
Land_Metal_Shed_F;14491.8;17330.1
Land_Metal_Shed_F;14498.7;18962
Land_Metal_Shed_F;14553.2;18851.5
Land_Metal_Shed_F;14571.9;17803.7
Land_Metal_Shed_F;14592.4;20885.4
Land_Metal_Shed_F;14644;21380.7
Land_Metal_Shed_F;14657.3;18071.5
Land_Metal_Shed_F;15010.4;11163.5
Land_Metal_Shed_F;15188.2;18671.9
Land_Metal_Shed_F;15477.3;19455.2
Land_Metal_Shed_F;15781.9;17652
Land_Metal_Shed_F;15910.9;17762.5
Land_Metal_Shed_F;15920.3;16368.9
Land_Metal_Shed_F;15934.3;18787.9
Land_Metal_Shed_F;15979.8;10715.7
Land_Metal_Shed_F;16008.4;15853.5
Land_Metal_Shed_F;16047;17182.9
Land_Metal_Shed_F;16192.8;15854
Land_Metal_Shed_F;16469.1;16211.9
Land_Metal_Shed_F;16605.7;17142.5
Land_Metal_Shed_F;16610.8;12711.7
Land_Metal_Shed_F;16619.9;16266.4
Land_Metal_Shed_F;16651.8;17173.8
Land_Metal_Shed_F;16720.1;12537.4
Land_Metal_Shed_F;16721.8;12870.3
Land_Metal_Shed_F;16730.2;17215.2
Land_Metal_Shed_F;16739.3;12455.7
Land_Metal_Shed_F;16747.4;12484.1
Land_Metal_Shed_F;16749.8;12763.6
Land_Metal_Shed_F;16753.9;13652.4
Land_Metal_Shed_F;16760.9;12383.6
Land_Metal_Shed_F;16774.1;12885.2
Land_Metal_Shed_F;16786.9;17551.7
Land_Metal_Shed_F;16794.9;12960.5
Land_Metal_Shed_F;16809.3;17580.8
Land_Metal_Shed_F;16841.1;15987.2
Land_Metal_Shed_F;16846.7;12596.7
Land_Metal_Shed_F;16861.2;13006.3
Land_Metal_Shed_F;16892.5;12621.6
Land_Metal_Shed_F;16899.1;13134.3
Land_Metal_Shed_F;16912.1;12682.9
Land_Metal_Shed_F;16920.4;14851.7
Land_Metal_Shed_F;16926.1;12797.2
Land_Metal_Shed_F;16927.8;13108.1
Land_Metal_Shed_F;16937.9;12639.6
Land_Metal_Shed_F;16947.4;12999.6
Land_Metal_Shed_F;16958;12950.6
Land_Metal_Shed_F;16983.4;12763.5
Land_Metal_Shed_F;16997.3;12709.6
Land_Metal_Shed_F;17030.7;16189.8
Land_Metal_Shed_F;17051.3;13342.7
Land_Metal_Shed_F;17054.8;12658.3
Land_Metal_Shed_F;17067.9;12748.9
Land_Metal_Shed_F;17072.5;15424.3
Land_Metal_Shed_F;17099.4;12871.7
Land_Metal_Shed_F;17099;12554.2
Land_Metal_Shed_F;17103.3;11308.3
Land_Metal_Shed_F;17122.3;16158.9
Land_Metal_Shed_F;17150.7;13095.1
Land_Metal_Shed_F;17176.1;10534.6
Land_Metal_Shed_F;17179.1;13250.3
Land_Metal_Shed_F;17201.2;15402.3
Land_Metal_Shed_F;17214.1;13143.6
Land_Metal_Shed_F;17216.3;13271.8
Land_Metal_Shed_F;17249.6;12373.8
Land_Metal_Shed_F;17264.5;18406.3
Land_Metal_Shed_F;17313.7;12885.3
Land_Metal_Shed_F;17339.3;12512
Land_Metal_Shed_F;17359.9;13327.8
Land_Metal_Shed_F;17379.2;12315.5
Land_Metal_Shed_F;17429.9;14294.1
Land_Metal_Shed_F;17456;12978.7
Land_Metal_Shed_F;17475.5;16469.2
Land_Metal_Shed_F;17670.1;12463.4
Land_Metal_Shed_F;17679.5;17402
Land_Metal_Shed_F;17712.8;12507.1
Land_Metal_Shed_F;17752.3;12151.8
Land_Metal_Shed_F;17908.3;12817.1
Land_Metal_Shed_F;17911.2;15239.3
Land_Metal_Shed_F;17935.5;15298.2
Land_Metal_Shed_F;17937.8;8772.53
Land_Metal_Shed_F;18074.7;16257
Land_Metal_Shed_F;18178.4;15082.2
Land_Metal_Shed_F;18186.3;12852
Land_Metal_Shed_F;18221.2;15189.6
Land_Metal_Shed_F;18229.8;15143.9
Land_Metal_Shed_F;18246.5;15173.8
Land_Metal_Shed_F;18275.6;13563.4
Land_Metal_Shed_F;18283.8;14149.3
Land_Metal_Shed_F;18283.8;15239.2
Land_Metal_Shed_F;18318.4;15660.4
Land_Metal_Shed_F;18348.9;16913.2
Land_Metal_Shed_F;18372.4;15037.1
Land_Metal_Shed_F;18387.2;14148.1
Land_Metal_Shed_F;18413.1;15528.5
Land_Metal_Shed_F;18617;16392.9
Land_Metal_Shed_F;18742;16446.9
Land_Metal_Shed_F;18887.4;16621.5
Land_Metal_Shed_F;18912.1;9067.58
Land_Metal_Shed_F;18990;16614.2
Land_Metal_Shed_F;19100.1;16689.8
Land_Metal_Shed_F;19114;16502.1
Land_Metal_Shed_F;19166;16476.4
Land_Metal_Shed_F;19169.7;16472.9
Land_Metal_Shed_F;19415.9;14289.4
Land_Metal_Shed_F;19501.9;15392.8
Land_Metal_Shed_F;19900.3;11896.2
Land_Metal_Shed_F;20012.7;10398.7
Land_Metal_Shed_F;20094.8;19530
Land_Metal_Shed_F;20244.5;8867.65
Land_Metal_Shed_F;20263.5;8856.17
Land_Metal_Shed_F;20286.8;19217.7
Land_Metal_Shed_F;20307;16304.9
Land_Metal_Shed_F;20321.4;16915.3
Land_Metal_Shed_F;20384.7;16820.4
Land_Metal_Shed_F;20398.3;16408.1
Land_Metal_Shed_F;20411.8;16298.2
Land_Metal_Shed_F;20432.3;8812.34
Land_Metal_Shed_F;20436.5;11468.7
Land_Metal_Shed_F;20443.8;16457.9
Land_Metal_Shed_F;20446;16491.7
Land_Metal_Shed_F;20464.6;16544.6
Land_Metal_Shed_F;20514.6;6860.72
Land_Metal_Shed_F;20522.2;8971.67
Land_Metal_Shed_F;20524.8;17054.8
Land_Metal_Shed_F;20569;16804.6
Land_Metal_Shed_F;20574.3;8824.32
Land_Metal_Shed_F;20649.8;6927.85
Land_Metal_Shed_F;20701.2;16454.8
Land_Metal_Shed_F;20731.8;6722.6
Land_Metal_Shed_F;20767.7;7180.89
Land_Metal_Shed_F;20781.3;17359
Land_Metal_Shed_F;20799.7;6842.04
Land_Metal_Shed_F;20833.6;6633.92
Land_Metal_Shed_F;20850.4;6671.17
Land_Metal_Shed_F;20857.8;16685.8
Land_Metal_Shed_F;20878.5;6756.22
Land_Metal_Shed_F;20921.5;6945.35
Land_Metal_Shed_F;20948.4;6488.83
Land_Metal_Shed_F;20952.1;17414.8
Land_Metal_Shed_F;20960.2;17125.4
Land_Metal_Shed_F;20964.6;17795.6
Land_Metal_Shed_F;20988.8;16940.4
Land_Metal_Shed_F;21016.5;19423.6
Land_Metal_Shed_F;21021.9;17342.2
Land_Metal_Shed_F;21089.3;16821.6
Land_Metal_Shed_F;21115.7;15823.4
Land_Metal_Shed_F;21117.4;16998.1
Land_Metal_Shed_F;21130.9;17213.9
Land_Metal_Shed_F;21191.2;7305.64
Land_Metal_Shed_F;21205.6;18349.4
Land_Metal_Shed_F;21240.6;17099.5
Land_Metal_Shed_F;21246.6;16560.6
Land_Metal_Shed_F;21251.5;7114.52
Land_Metal_Shed_F;21258.1;11034.1
Land_Metal_Shed_F;21356.3;17308.8
Land_Metal_Shed_F;21399.9;16320.7
Land_Metal_Shed_F;21437.1;16343.7
Land_Metal_Shed_F;21445.7;18572.6
Land_Metal_Shed_F;21450.9;15880.2
Land_Metal_Shed_F;21485.5;16419.8
Land_Metal_Shed_F;21568.3;16422.8
Land_Metal_Shed_F;21650.4;20875.4
Land_Metal_Shed_F;21674.2;7808.42
Land_Metal_Shed_F;21932.9;15730.7
Land_Metal_Shed_F;22134.7;15283.6
Land_Metal_Shed_F;22193.4;16216.6
Land_Metal_Shed_F;22308.3;15460.6
Land_Metal_Shed_F;22551.6;19938.7
Land_Metal_Shed_F;22592.9;17020.6
Land_Metal_Shed_F;23173.9;20019
Land_Metal_Shed_F;23241.7;19972.6
Land_Metal_Shed_F;23580.3;21719.8
Land_Metal_Shed_F;23589.5;23755.9
Land_Metal_Shed_F;24560.5;21079.6
Land_Metal_Shed_F;24654.8;23199.7
Land_Metal_Shed_F;25076.1;20969.4
Land_Metal_Shed_F;25085.2;22517.8
Land_Metal_Shed_F;25322;22841.4
Land_Metal_Shed_F;25410.8;21202.3
Land_Metal_Shed_F;25638.2;21501.8
Land_Metal_Shed_F;25715.6;21288.6
Land_Metal_Shed_F;25760.7;21160
Land_Metal_Shed_F;2627.78;9840.85
Land_Metal_Shed_F;26453.9;20648.9
Land_Metal_Shed_F;26760.6;22599.7
Land_Metal_Shed_F;26761.2;21589.1
Land_Metal_Shed_F;26828.5;23466.8
Land_Metal_Shed_F;26855.3;24479.7
Land_Metal_Shed_F;26860.9;23831.3
Land_Metal_Shed_F;26886.7;23141.9
Land_Metal_Shed_F;27017.6;24091.4
Land_Metal_Shed_F;27064.3;22817.3
Land_Metal_Shed_F;27109.3;23164.5
Land_Metal_Shed_F;27162.1;24210.5
Land_Metal_Shed_F;27219.8;22921
Land_Metal_Shed_F;27316.5;24459.4
Land_Metal_Shed_F;27371;23190
Land_Metal_Shed_F;27536.2;24551.3
Land_Metal_Shed_F;27624.5;24604.1
Land_Metal_Shed_F;27816.8;22247.1
Land_Metal_Shed_F;3020.6;18482
Land_Metal_Shed_F;3047.51;12374.5
Land_Metal_Shed_F;3141.59;21949.8
Land_Metal_Shed_F;3457.34;11840.9
Land_Metal_Shed_F;3505.23;11731.5
Land_Metal_Shed_F;3505.61;21478.3
Land_Metal_Shed_F;3519.93;10115.1
Land_Metal_Shed_F;3604.47;13713.2
Land_Metal_Shed_F;3618.73;12046.2
Land_Metal_Shed_F;3633.12;17996.4
Land_Metal_Shed_F;3640.82;13780.6
Land_Metal_Shed_F;3675.32;11731.3
Land_Metal_Shed_F;3711.51;13778.6
Land_Metal_Shed_F;3727.3;14415.9
Land_Metal_Shed_F;3730.68;12333.8
Land_Metal_Shed_F;3732.96;17948.4
Land_Metal_Shed_F;3764.89;21500.6
Land_Metal_Shed_F;3793.8;11797.3
Land_Metal_Shed_F;3855.62;13623.2
Land_Metal_Shed_F;3879.2;10770.5
Land_Metal_Shed_F;3885.18;10588
Land_Metal_Shed_F;3924.62;12905.8
Land_Metal_Shed_F;3970.73;12444.5
Land_Metal_Shed_F;3994.65;13696.5
Land_Metal_Shed_F;3997.53;11399.2
Land_Metal_Shed_F;4000.42;17667.6
Land_Metal_Shed_F;4006.57;11350.2
Land_Metal_Shed_F;4008.28;14094.5
Land_Metal_Shed_F;4010.41;12498.9
Land_Metal_Shed_F;4034.27;11823
Land_Metal_Shed_F;4038.4;13253.2
Land_Metal_Shed_F;4054.91;11481.6
Land_Metal_Shed_F;4055.37;13905.5
Land_Metal_Shed_F;4056.02;13779.3
Land_Metal_Shed_F;4112.89;13608.4
Land_Metal_Shed_F;4161.62;13797.6
Land_Metal_Shed_F;4202.8;11267.1
Land_Metal_Shed_F;4242.92;12117.1
Land_Metal_Shed_F;4247.7;13396.9
Land_Metal_Shed_F;4263.64;11590.3
Land_Metal_Shed_F;4264.97;20680.9
Land_Metal_Shed_F;4299.56;13885.3
Land_Metal_Shed_F;4325.89;15856.3
Land_Metal_Shed_F;4369.21;13600.8
Land_Metal_Shed_F;4377.52;13050
Land_Metal_Shed_F;4404.2;14100
Land_Metal_Shed_F;4436.46;20641.6
Land_Metal_Shed_F;4500.22;14869.4
Land_Metal_Shed_F;4500.84;13900.5
Land_Metal_Shed_F;4503.07;14857.6
Land_Metal_Shed_F;4583.24;21354.9
Land_Metal_Shed_F;4585.14;13919.9
Land_Metal_Shed_F;4611.96;14253.4
Land_Metal_Shed_F;4669.57;14132.6
Land_Metal_Shed_F;4676.91;20405.4
Land_Metal_Shed_F;4701.48;10718
Land_Metal_Shed_F;4726.64;14476.6
Land_Metal_Shed_F;4740.62;10166.7
Land_Metal_Shed_F;4742.86;17167.5
Land_Metal_Shed_F;4749.13;12518.6
Land_Metal_Shed_F;4771.94;19379.9
Land_Metal_Shed_F;4785.83;10787.9
Land_Metal_Shed_F;4805.72;10321
Land_Metal_Shed_F;4854.91;16999
Land_Metal_Shed_F;4883.87;10741.6
Land_Metal_Shed_F;4886.43;11182.9
Land_Metal_Shed_F;4887.38;11424.2
Land_Metal_Shed_F;4892.77;14513.7
Land_Metal_Shed_F;4906.31;16396.7
Land_Metal_Shed_F;4911.62;16284.9
Land_Metal_Shed_F;4961.17;11262.1
Land_Metal_Shed_F;5047.91;16646.4
Land_Metal_Shed_F;5064.64;15662.3
Land_Metal_Shed_F;5180.69;11246.6
Land_Metal_Shed_F;5183.48;16465.3
Land_Metal_Shed_F;5209.17;11053.8
Land_Metal_Shed_F;5228.17;14676.4
Land_Metal_Shed_F;5279.46;13671.5
Land_Metal_Shed_F;5301.42;14144.7
Land_Metal_Shed_F;5318.8;11490
Land_Metal_Shed_F;5320.54;14890.1
Land_Metal_Shed_F;5324.14;14886
Land_Metal_Shed_F;5401.06;17639.3
Land_Metal_Shed_F;5600.92;15060.2
Land_Metal_Shed_F;5618.82;19538.3
Land_Metal_Shed_F;5751.88;10949.7
Land_Metal_Shed_F;5766.16;20073.1
Land_Metal_Shed_F;5870.97;10875.9
Land_Metal_Shed_F;5874.41;20097.5
Land_Metal_Shed_F;5883.71;13823.3
Land_Metal_Shed_F;6010.1;15597.1
Land_Metal_Shed_F;6056.23;10848.7
Land_Metal_Shed_F;6109.57;14967.2
Land_Metal_Shed_F;6118.66;16230.2
Land_Metal_Shed_F;6176.29;19821.1
Land_Metal_Shed_F;6188.23;15641.6
Land_Metal_Shed_F;6230.86;15003.4
Land_Metal_Shed_F;6309.54;14931.1
Land_Metal_Shed_F;6474.55;15229.8
Land_Metal_Shed_F;6498.56;18745.8
Land_Metal_Shed_F;6517.15;20015.2
Land_Metal_Shed_F;6554.57;13113.6
Land_Metal_Shed_F;6624.92;15409.2
Land_Metal_Shed_F;6716.81;19562
Land_Metal_Shed_F;6822.18;15836.8
Land_Metal_Shed_F;7000.59;15976
Land_Metal_Shed_F;7066.65;11511.3
Land_Metal_Shed_F;7197.98;12109.3
Land_Metal_Shed_F;7300.68;16244.6
Land_Metal_Shed_F;7368.25;12301.8
Land_Metal_Shed_F;7520.94;14629.1
Land_Metal_Shed_F;7572.64;12202.1
Land_Metal_Shed_F;7710.35;16367.8
Land_Metal_Shed_F;7773.86;11368.2
Land_Metal_Shed_F;7810.06;16210.8
Land_Metal_Shed_F;7936.36;16359.8
Land_Metal_Shed_F;8131.66;17853
Land_Metal_Shed_F;8334.07;18325.9
Land_Metal_Shed_F;8345.46;13988.4
Land_Metal_Shed_F;8398.23;15934.8
Land_Metal_Shed_F;8462.89;10902.4
Land_Metal_Shed_F;8496.99;18013.1
Land_Metal_Shed_F;8527.48;18087.2
Land_Metal_Shed_F;8622.41;18085.7
Land_Metal_Shed_F;8632.94;18161.4
Land_Metal_Shed_F;8649.48;11987.9
Land_Metal_Shed_F;8698.22;18048.4
Land_Metal_Shed_F;8900.15;18545.6
Land_Metal_Shed_F;8970.42;11947.6
Land_Metal_Shed_F;8982.31;11760.6
Land_Metal_Shed_F;9011.81;17844.7
Land_Metal_Shed_F;9016.4;19615.9
Land_Metal_Shed_F;9024.36;13118.2
Land_Metal_Shed_F;9064.92;15718.4
Land_Metal_Shed_F;9122.81;11855
Land_Metal_Shed_F;9149.11;11848.8
Land_Metal_Shed_F;9192.29;8107.14
Land_Metal_Shed_F;9264.62;11859.5
Land_Metal_Shed_F;9265.36;22167.4
Land_Metal_Shed_F;9271.45;12603.1
Land_Metal_Shed_F;9278.78;15759.9
Land_Metal_Shed_F;9281.55;11984.5
Land_Metal_Shed_F;9296.62;15982.6
Land_Metal_Shed_F;9298.78;12153.1
Land_Metal_Shed_F;9317.93;20267.2
Land_Metal_Shed_F;9372.81;11845.1
Land_Metal_Shed_F;9417.99;12024.4
Land_Metal_Shed_F;9427.09;20136
Land_Metal_Shed_F;9433.73;11800.3
Land_Metal_Shed_F;9465.76;16147.6
Land_Metal_Shed_F;9493.91;12158.8
Land_Metal_Shed_F;9522.82;11530.4
Land_Metal_Shed_F;9524.81;14942.9
Land_Metal_Shed_F;9570.12;15112.4
Land_Metal_Shed_F;9617.96;16141.7
Land_Metal_Shed_F;9622.87;15240.8
Land_Metal_Shed_F;9631.95;16077.1
Land_Metal_Shed_F;9655.65;15168.9
Land_Metal_Shed_F;9661.05;11731.4
Land_Metal_Shed_F;9680.4;15006.5
Land_Metal_Shed_F;9714.65;8719.67
Land_Metal_Shed_F;9742.62;8766.02
Land_Metal_Shed_F;9743.63;19402.9
Land_Metal_Shed_F;9791.22;15857.6
Land_MilOffices_V1_F;12601.9;16345
Land_MilOffices_V1_F;14161.2;16245.7
Land_MilOffices_V1_F;15214.9;17329
Land_MilOffices_V1_F;15288.7;17472.8
Land_MilOffices_V1_F;16009.7;16900.3
Land_MilOffices_V1_F;16216.4;17071.3
Land_MilOffices_V1_F;17427.1;13126.3
Land_MilOffices_V1_F;20966.1;19237.4
Land_MilOffices_V1_F;20969.9;19304.3
Land_MilOffices_V1_F;5550.13;15000.5
Land_Offices_01_V1_F;16545.8;12784.5
Land_Offices_01_V1_F;16586.6;12834.5
Land_Offices_01_V1_F;16633.3;12807
Land_Offices_01_V1_F;3266.42;12969.9
Land_Offices_01_V1_F;3536.99;13006.6
Land_Offices_01_V1_F;3664.31;12826.5
Land_Offices_01_V1_F;3692.49;13158.3
Land_Offices_01_V1_F;3717.34;13391.2
Land_Pier_F;12502.9;12743.5
Land_Pier_F;12533.2;12750.5
Land_Pier_F;12681.1;14198.4
Land_Pier_F;12704.9;14219.9
Land_Pier_F;12731.8;14236.8
Land_Pier_F;12760.8;14246
Land_Pier_F;12793.2;14253
Land_Pier_F;12811.1;14249
Land_Pier_F;14254.9;13073.6
Land_Pier_F;14296.3;13077.4
Land_Pier_F;15320.1;15834.4
Land_Pier_F;15360.7;15842.6
Land_Pier_F;15400.3;15847.9
Land_Pier_F;15442;15848.4
Land_Pier_F;15483.3;15848.9
Land_Pier_F;16340.5;12874.1
Land_Pier_F;16359.6;12460.4
Land_Pier_F;16360.2;12473.3
Land_Pier_F;16365.2;12867.7
Land_Pier_F;16401.2;12458.7
Land_Pier_F;16401.8;12471.4
Land_Pier_F;16442.3;12456.9
Land_Pier_F;16443.3;12469
Land_Pier_F;16453.2;12431.5
Land_Pier_F;16458.6;12399.9
Land_Pier_F;16471.9;12367.3
Land_Pier_F;16483.9;12455.2
Land_Pier_F;16484.5;12467.2
Land_Pier_F;16484.7;12335.9
Land_Pier_F;16499.6;12547.5
Land_Pier_F;16516.6;12522.2
Land_Pier_F;16519.5;12472.1
Land_Pier_F;16522.9;12459.4
Land_Pier_F;16533.6;12496.8
Land_Pier_F;16551.5;12447.1
Land_Pier_F;16556.8;12393.2
Land_Pier_F;16570.4;12423.1
Land_Pier_F;16578;12407.6
Land_Pier_F;16619.8;12274
Land_Pier_F;16620.4;12296.1
Land_Pier_F;16621.2;12326.6
Land_Pier_F;16621.3;12357.1
Land_Pier_F;16632.6;12378.3
Land_Pier_F;16719.8;21889.4
Land_Pier_F;16727.2;21902.1
Land_Pier_F;16729.1;20538.3
Land_Pier_F;16739.5;20526.9
Land_Pier_F;16750.7;20515.8
Land_Pier_F;17554.9;18939.1
Land_Pier_F;17575.9;18949.5
Land_Pier_F;17782.8;18121.6
Land_Pier_F;17804.4;18133.1
Land_Pier_F;17823;18154.2
Land_Pier_F;17828.4;18173
Land_Pier_F;20637.5;19437.1
Land_Pier_F;20665.2;19453.9
Land_Pier_F;20691.2;19486.5
Land_Pier_F;20941.3;16989.7
Land_Pier_F;20943.4;16999.1
Land_Pier_F;20948;16987.9
Land_Pier_F;21051;19885.6
Land_Pier_F;21075.5;19915.1
Land_Pier_F;21648.6;20860.6
Land_Pier_F;21850.1;10891.7
Land_Pier_F;21862.5;10917.2
Land_Pier_F;21864.4;10891.3
Land_Pier_F;21871.1;10898.5
Land_Pier_F;22749;13829.3
Land_Pier_F;22770.2;13812
Land_Pier_F;27583;24563.1
Land_Pier_F;27635;24573
Land_Pier_F;27662.8;24549.8
Land_Pier_F;2842.94;12662.8
Land_Pier_F;2872.2;12636.8
Land_Pier_F;2906.8;12613.6
Land_Pier_F;2941.53;12591
Land_Pier_F;2971.81;12598.9
Land_Pier_F;3004.94;12623.4
Land_Pier_F;3039.48;12648.5
Land_Pier_F;3058.97;12644.8
Land_Pier_F;3082.5;12610.4
Land_Pier_F;3106.15;12576.2
Land_Pier_F;3132.56;12561
Land_Pier_F;3170.11;12874.2
Land_Pier_F;3198.47;12866.1
Land_Pier_F;3213.11;12842.1
Land_Pier_F;3218.54;12873.4
Land_Pier_F;3223.6;12904.7
Land_Pier_F;3229.26;12924.3
Land_Pier_F;3260.69;12928.7
Land_Pier_F;3292.19;12932.4
Land_Pier_F;3311.53;13199.3
Land_Pier_F;3312.47;14107.9
Land_Pier_F;3319.36;12943
Land_Pier_F;3338.2;12909.3
Land_Pier_F;3345.72;13221.8
Land_Pier_F;3347.69;12954.7
Land_Pier_F;3351.74;12892.2
Land_Pier_F;3365.61;12942.9
Land_Pier_F;3373.77;12883.4
Land_Pier_F;3377.81;13248
Land_Pier_F;3387.52;12919.9
Land_Pier_F;3392.15;12896.7
Land_Pier_F;3406.78;13276.1
Land_Pier_F;3432.38;13307.8
Land_Pier_F;3454.96;13341.7
Land_Pier_F;3597.05;10869
Land_Pier_F;3613.73;10865.4
Land_Pier_F;3620.16;10922.9
Land_Pier_F;3639.82;10871.4
Land_Pier_F;3647.94;10879.8
Land_Pier_F;3765.59;11065.9
Land_Pier_F;3774.65;11083
Land_Pier_F;3792.2;11056.7
Land_Pier_F;3795.32;11060.5
Land_Pier_F;3805.36;11092
Land_Pier_F;3805.47;11059.5
Land_Pier_F;3807.82;11063
Land_Pier_F;3831.74;11055
Land_Pier_F;3832.23;11072.3
Land_Pier_F;3834.32;11057.3
Land_Pier_F;3838.3;11082.5
Land_Pier_F;3845.26;11063
Land_Pier_F;3849.11;11160.3
Land_Pier_F;3855.01;11172.5
Land_Pier_F;3857.69;11188.3
Land_Pier_F;3859.85;11190.3
Land_Pier_F;3876.42;11203.4
Land_Pier_F;3879.49;11161.9
Land_Pier_F;3880.15;11157.8
Land_Pier_F;4126.71;16932.2
Land_Pier_F;4143.9;16921.6
Land_Pier_F;4714.34;21360.3
Land_Pier_F;5065.8;9963.99
Land_Pier_F;5067.06;9909.56
Land_Pier_F;5086.18;9940.74
Land_Pier_F;5087.53;9927.18
Land_Pier_F;9274.3;10873.2
Land_Research_HQ_F;16005.1;17037.1
Land_Research_HQ_F;16015.5;17057
Land_Research_HQ_F;16022.6;17027.4
Land_Research_HQ_F;16030;17048.6
Land_Research_HQ_F;16073.3;16914
Land_Research_HQ_F;17401.1;13244.8
Land_Research_HQ_F;20895.5;19227.8
Land_Research_house_V1_F;16015.5;16958
Land_Research_house_V1_F;16091.6;17093.5
Land_Research_house_V1_F;16092.7;17082.8
Land_Research_house_V1_F;16093.6;17071.5
Land_Research_house_V1_F;16147.2;16950
Land_Research_house_V1_F;17393.9;13234.2
Land_Research_house_V1_F;20874.7;19271.8
Land_Research_house_V1_F;20884.9;19243.5
Land_Research_house_V1_F;20898.7;19273.3
Land_Research_house_V1_F;20917;19265.2
Land_Research_house_V1_F;20933.9;19326.3
Land_Research_house_V1_F;20970.5;19213.8
Land_Shop_01_V1_ruins_F;14571.3;20734.7
Land_Shop_01_V1_ruins_F;16889.4;12549.2
Land_Shop_01_V1_ruins_F;16967.5;12770.5
Land_Shop_01_V1_ruins_F;19421.2;19162.5
Land_Shop_02_V1_ruins_F;14534.7;20729.6
Land_Shop_02_V1_ruins_F;17551.3;18149.4
Land_Slum_House01_F;10014.2;12572
Land_Slum_House01_F;10113.9;21896.6
Land_Slum_House01_F;10170;16531.9
Land_Slum_House01_F;10172.8;12337.5
Land_Slum_House01_F;10211.7;17005
Land_Slum_House01_F;10243.4;12620.4
Land_Slum_House01_F;10320.3;16093.7
Land_Slum_House01_F;10359.3;13092
Land_Slum_House01_F;10368.4;11671.3
Land_Slum_House01_F;10421;17354.5
Land_Slum_House01_F;10527.9;16005.3
Land_Slum_House01_F;10789.7;13671.7
Land_Slum_House01_F;10976.1;9128.41
Land_Slum_House01_F;10979.6;19060.7
Land_Slum_House01_F;10981.8;9966.74
Land_Slum_House01_F;11032.3;11846.1
Land_Slum_House01_F;11041.2;15574.8
Land_Slum_House01_F;11083.8;14506.8
Land_Slum_House01_F;11118.3;12277.1
Land_Slum_House01_F;11134.7;8107.85
Land_Slum_House01_F;11192;17649.9
Land_Slum_House01_F;11301.4;19118
Land_Slum_House01_F;11325.5;9614.56
Land_Slum_House01_F;11397.3;17282.4
Land_Slum_House01_F;11504.8;14550.4
Land_Slum_House01_F;11527.4;21464.6
Land_Slum_House01_F;11612.6;14398.6
Land_Slum_House01_F;11619.3;14153
Land_Slum_House01_F;11695.4;18159
Land_Slum_House01_F;11704.5;15950
Land_Slum_House01_F;11743.1;18342.3
